"시도별(1)","설립주체별(1)",2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"강원특별자치도","사립",22,4,18,-,-,22,-,155,61,1896,940,1562,787,334,153,2,1,-,-,840,427,697,356,143,71,695,349,614,322,81,27,21,4,16,1,-,21,-,183,89,2704,1303,2016,1029,688,274,2,1,-,-,1041,540,847,465,194,75,668,351,590,318,78,33,20,4,14,2,-,20,-,178,89,2751,1340,2044,1050,707,290,1,1,-,-,1152,588,913,471,239,117,859,417,719,366,140,51,21,21,4,16,1,21,-,-,21,-,289,196,93,2793,1328,2079,1055,714,273,7,4,3,3,2,1195,581,963,498,232,83,969,497,828,447,141,50,21,21,4,16,1,21,-,-,21,-,298,204,94,2946,1473,2228,1197,718,276,8,6,5,2,2,1288,707,1034,585,254,122,943,467,776,388,167,79,20,20,4,15,1,20,-,-,20,-,284,194,90,3023,1571,2252,1239,771,332,11,7,5,4,3,1269,688,996,546,273,142,938,496,781,432,157,64
"충청북도","계",42,14,28,-,-,42,-,511,210,11146,6047,9102,5086,2044,961,161,43,4,2,4251,2259,3494,1904,757,355,2932,1500,2593,1374,339,126,42,13,29,-,-,42,-,502,208,10888,5930,8781,4950,2107,980,274,59,4,1,3939,1967,3173,1672,766,295,2911,1438,2520,1304,391,134,42,13,29,-,-,42,-,490,212,10979,5899,8755,4893,2224,1006,266,60,4,1,4117,2058,3286,1712,831,346,2975,1514,2532,1346,443,168,41,41,13,28,-,41,-,-,41,-,692,485,207,11171,5975,8872,4889,2299,1086,263,259,57,4,1,4357,2213,3508,1821,849,392,2903,1540,2462,1359,441,181,41,41,13,27,1,41,-,-,41,-,718,502,216,11412,6113,8953,4941,2459,1172,259,255,63,4,2,4456,2293,3503,1857,953,436,3367,1843,2886,1624,481,219,44,44,15,27,2,44,-,-,44,-,732,503,229,11543,6290,9082,5131,2461,1159,241,241,63,-,-,4405,2282,3558,1929,847,353,3052,1620,2672,1442,380,178
"충청북도","국립",17,8,9,-,-,17,-,344,153,9179,5056,7498,4257,1681,799,53,9,-,-,3449,1830,2835,1548,614,282,2305,1174,2057,1074,248,100,17,7,10,-,-,17,-,340,152,8807,4882,7142,4096,1665,786,54,9,-,-,3045,1555,2492,1338,553,217,2280,1142,1992,1044,288,98,17,7,10,-,-,17,-,333,154,8724,4805,7019,4026,1705,779,54,9,-,-,3117,1571,2499,1331,618,240,2302,1184,1979,1061,323,123,17,17,7,10,-,17,-,-,17,-,481,334,147,8884,4862,7144,4045,1740,817,57,57,9,-,-,3413,1740,2805,1477,608,263,2210,1172,1926,1065,284,107,17,17,7,9,1,17,-,-,17,-,487,338,149,8921,4879,7196,4074,1725,805,55,55,11,-,-,3297,1718,2729,1476,568,242,2602,1451,2303,1321,299,130,18,18,7,10,1,18,-,-,18,-,478,328,150,8766,4928,7155,4162,1611,766,48,48,10,-,-,3228,1735,2692,1504,536,231,2273,1244,2034,1136,239,108
"충청북도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청북도","사립",25,6,19,-,-,25,-,167,57,1967,991,1604,829,363,162,108,34,4,2,802,429,659,356,143,73,627,326,536,300,91,26,25,6,19,-,-,25,-,162,56,2081,1048,1639,854,442,194,220,50,4,1,894,412,681,334,213,78,631,296,528,260,103,36,25,6,19,-,-,25,-,157,58,2255,1094,1736,867,519,227,212,51,4,1,1000,487,787,381,213,106,673,330,553,285,120,45,24,24,6,18,-,24,-,-,24,-,211,151,60,2287,1113,1728,844,559,269,206,202,48,4,1,944,473,703,344,241,129,693,368,536,294,157,74,24,24,6,18,-,24,-,-,24,-,231,164,67,2491,1234,1757,867,734,367,204,200,52,4,2,1159,575,774,381,385,194,765,392,583,303,182,89,26,26,8,17,1,26,-,-,26,-,254,175,79,2777,1362,1927,969,850,393,193,193,53,-,-,1177,547,866,425,311,122,779,376,638,306,141,70
"충청남도","계",56,20,33,3,-,56,1,642,262,12913,6430,10423,5324,2490,1106,178,42,39,20,5016,2453,4154,2062,862,391,3703,1877,3307,1717,396,160,56,20,33,3,-,56,1,639,262,12988,6547,10263,5308,2725,1239,171,39,41,19,5022,2529,3927,2024,1095,505,3775,1918,3312,1733,463,185,59,20,36,3,-,59,1,676,280,13098,6719,10074,5297,3024,1422,187,42,37,16,5126,2644,3985,2093,1141,551,3904,1929,3357,1716,547,213,60,60,20,37,3,60,-,-,60,1,970,677,293,13339,6856,10240,5428,3099,1428,212,176,43,36,18,5099,2588,4081,2146,1018,442,3734,1860,3206,1655,528,205,60,60,21,36,3,60,-,-,60,1,968,677,291,13423,6999,10247,5507,3176,1492,209,173,42,36,19,5355,2825,4076,2187,1279,638,4151,2135,3431,1804,720,331,66,66,27,36,3,66,-,-,66,1,936,661,275,13179,6880,10189,5506,2990,1374,221,174,43,47,26,5372,2806,4300,2303,1072,503,3853,1966,3108,1643,745,323
"충청남도","국립",11,4,7,-,-,11,-,182,72,3879,2074,3184,1778,695,296,11,3,-,-,1361,754,1139,649,222,105,1037,565,930,521,107,44,11,4,7,-,-,11,-,182,74,3848,2156,3143,1842,705,314,13,6,-,-,1357,784,1136,691,221,93,1001,563,896,512,105,51,12,4,8,-,-,12,-,188,74,3759,2146,3056,1827,703,319,15,6,-,-,1314,713,1086,620,228,93,1006,499,874,460,132,39,14,14,4,10,-,14,-,-,14,-,279,197,82,3901,2205,3174,1893,727,312,15,15,6,-,-,1475,809,1241,715,234,94,1001,532,881,487,120,45,12,12,4,8,-,12,-,-,12,-,288,204,84,3930,2214,3241,1914,689,300,15,15,6,-,-,1496,828,1277,733,219,95,1064,614,928,556,136,58,14,14,7,7,-,14,-,-,14,-,281,201,80,3884,2216,3201,1905,683,311,26,16,6,10,7,1483,843,1243,734,240,109,1046,592,914,543,132,49
"충청남도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청남도","사립",45,16,26,3,-,45,1,460,190,9034,4356,7239,3546,1795,810,167,39,39,20,3655,1699,3015,1413,640,286,2666,1312,2377,1196,289,116,45,16,26,3,-,45,1,457,188,9140,4391,7120,3466,2020,925,158,33,41,19,3665,1745,2791,1333,874,412,2774,1355,2416,1221,358,134,47,16,28,3,-,47,1,488,206,9339,4573,7018,3470,2321,1103,172,36,37,16,3812,1931,2899,1473,913,458,2898,1430,2483,1256,415,174,46,46,16,27,3,46,-,-,46,1,691,480,211,9438,4651,7066,3535,2372,1116,197,161,37,36,18,3624,1779,2840,1431,784,348,2733,1328,2325,1168,408,160,48,48,17,28,3,48,-,-,48,1,680,473,207,9493,4785,7006,3593,2487,1192,194,158,36,36,19,3859,1997,2799,1454,1060,543,3087,1521,2503,1248,584,273,52,52,20,29,3,52,-,-,52,1,655,460,195,9295,4664,6988,3601,2307,1063,195,158,37,37,19,3889,1963,3057,1569,832,394,2807,1374,2194,1100,613,274
"전라북도","계",47,16,31,-,-,47,1,542,258,9853,5056,7644,4101,2209,955,140,30,2,-,3874,2000,2871,1554,1003,446,2950,1523,2470,1319,480,204,47,16,31,-,-,47,1,546,265,10074,5218,7441,3977,2633,1241,141,29,1,-,4228,2173,2883,1518,1345,655,2855,1469,2309,1242,546,227,47,16,31,-,-,47,1,542,261,9940,5189,7111,3843,2829,1346,147,32,1,-,3960,2061,2749,1495,1211,566,2927,1498,2341,1262,586,236,46,46,16,30,-,46,-,-,46,1,808,542,266,9733,5051,7015,3788,2718,1263,149,148,40,1,-,3944,2058,2755,1499,1189,559,3029,1562,2212,1195,817,367,47,47,15,31,1,47,-,-,47,1,813,554,259,9908,5192,6949,3821,2959,1371,138,136,33,2,-,4192,2187,2786,1539,1406,648,3298,1796,2404,1356,894,440,49,49,16,32,1,49,-,-,49,1,789,526,263,9375,4907,6563,3610,2812,1297,142,141,38,1,-,3549,1856,2521,1385,1028,471,2898,1542,2142,1184,756,358
"전라북도","국립",17,4,13,-,-,17,-,315,151,5674,2767,4383,2259,1291,508,56,9,-,-,2127,1044,1584,832,543,212,1695,810,1425,712,270,98,17,4,13,-,-,17,-,309,150,5358,2676,4079,2126,1279,550,59,8,-,-,2053,1036,1507,792,546,244,1597,767,1317,665,280,102,17,4,13,-,-,17,-,309,151,5232,2638,3882,2061,1350,577,58,7,-,-,2189,1066,1557,813,632,253,1628,762,1316,662,312,100,18,18,4,14,-,18,-,-,18,-,466,309,157,5444,2703,3953,2058,1491,645,57,57,8,-,-,2289,1150,1595,826,694,324,1461,737,1122,615,339,122,19,19,4,15,-,19,-,-,19,-,480,327,153,5584,2779,3938,2073,1646,706,62,62,11,-,-,2347,1146,1605,840,742,306,1591,809,1246,677,345,132,20,20,5,15,-,20,-,-,20,-,476,320,156,5534,2745,3851,2028,1683,717,72,72,16,-,-,2257,1112,1558,814,699,298,1517,743,1153,596,364,147
"전라북도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전라북도","사립",30,12,18,-,-,30,1,227,107,4179,2289,3261,1842,918,447,84,21,2,-,1747,956,1287,722,460,234,1255,713,1045,607,210,106,30,12,18,-,-,30,1,237,115,4716,2542,3362,1851,1354,691,82,21,1,-,2175,1137,1376,726,799,411,1258,702,992,577,266,125,30,12,18,-,-,30,1,233,110,4708,2551,3229,1782,1479,769,89,25,1,-,1771,995,1192,682,579,313,1299,736,1025,600,274,136,28,28,12,16,-,28,-,-,28,1,342,233,109,4289,2348,3062,1730,1227,618,92,91,32,1,-,1655,908,1160,673,495,235,1568,825,1090,580,478,245,28,28,11,16,1,28,-,-,28,1,333,227,106,4324,2413,3011,1748,1313,665,76,74,22,2,-,1845,1041,1181,699,664,342,1707,987,1158,679,549,308,29,29,11,17,1,29,-,-,29,1,313,206,107,3841,2162,2712,1582,1129,580,70,69,22,1,-,1292,744,963,571,329,173,1381,799,989,588,392,211
"전라남도","계",24,10,14,-,-,24,-,265,108,3132,1589,2394,1267,738,322,7,-,-,-,1269,644,982,519,287,125,937,469,789,407,148,62,24,10,14,-,-,24,-,257,107,3025,1531,2269,1192,756,339,6,-,-,-,1243,623,935,490,308,133,923,486,786,435,137,51,24,10,14,-,-,24,-,253,108,3209,1683,2320,1252,889,431,9,-,1,1,1401,763,1033,585,368,178,956,514,806,448,150,66,24,24,10,14,-,24,-,-,24,-,366,255,111,3390,1764,2425,1303,965,461,9,8,-,1,1,1412,714,1077,569,335,145,920,479,757,415,163,64,21,21,10,11,-,21,-,-,21,-,369,250,119,3723,1935,2398,1309,1325,626,46,45,-,1,1,1530,766,1003,548,527,218,1046,555,844,470,202,85,21,21,10,11,-,21,-,-,21,-,368,253,115,4140,2087,2573,1333,1567,754,56,51,2,5,2,1726,826,1232,595,494,231,1105,595,858,459,247,136
"전라남도","국립",13,5,8,-,-,13,-,192,78,2114,1011,1579,793,535,218,6,-,-,-,820,381,628,299,192,82,612,286,507,244,105,42,13,5,8,-,-,13,-,190,75,2077,977,1556,772,521,205,6,-,-,-,853,402,628,314,225,88,563,288,467,249,96,39,13,5,8,-,-,13,-,189,77,2060,1012,1530,798,530,214,8,-,1,1,848,440,640,352,208,88,630,309,519,258,111,51,13,13,5,8,-,13,-,-,13,-,265,185,80,2093,1057,1584,851,509,206,8,7,-,1,1,897,458,716,390,181,68,568,272,481,247,87,25,14,14,6,8,-,14,-,-,14,-,278,189,89,2221,1118,1644,903,577,215,43,42,-,1,1,965,473,700,378,265,95,611,295,496,260,115,35,14,14,6,8,-,14,-,-,14,-,274,189,85,2179,1043,1591,828,588,215,47,46,-,1,1,879,398,678,324,201,74,678,353,561,303,117,50
"전라남도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전라남도","사립",11,5,6,-,-,11,-,73,30,1018,578,815,474,203,104,1,-,-,-,449,263,354,220,95,43,325,183,282,163,43,20,11,5,6,-,-,11,-,67,32,948,554,713,420,235,134,-,-,-,-,390,221,307,176,83,45,360,198,319,186,41,12,11,5,6,-,-,11,-,64,31,1149,671,790,454,359,217,1,-,-,-,553,323,393,233,160,90,326,205,287,190,39,15,11,11,5,6,-,11,-,-,11,-,101,70,31,1297,707,841,452,456,255,1,1,-,-,-,515,256,361,179,154,77,352,207,276,168,76,39,7,7,4,3,-,7,-,-,7,-,91,61,30,1502,817,754,406,748,411,3,3,-,-,-,565,293,303,170,262,123,435,260,348,210,87,50,7,7,4,3,-,7,-,-,7,-,94,64,30,1961,1044,982,505,979,539,9,5,2,4,1,847,428,554,271,293,157,427,242,297,156,130,86
"경상북도","계",72,41,30,1,-,72,1,544,288,12009,5632,8392,4308,3617,1324,153,25,16,13,4501,2140,3220,1628,1281,512,3776,1789,3035,1551,741,238,69,39,29,1,-,69,1,527,280,11634,5521,8144,4179,3490,1342,145,28,21,16,4342,2166,3133,1619,1209,547,3464,1679,2785,1443,679,236,69,38,29,2,-,69,1,527,286,11512,5570,7960,4168,3552,1402,151,28,20,14,4378,2161,3082,1651,1296,510,3657,1720,2872,1475,785,245,71,71,37,30,4,71,-,-,71,1,823,537,286,11807,5717,8112,4278,3695,1439,146,128,23,18,13,4614,2280,3243,1713,1371,567,3345,1630,2638,1379,707,251,71,71,37,30,4,71,-,-,71,1,811,533,278,11995,5856,8112,4326,3883,1530,133,118,20,15,11,4581,2331,3181,1724,1400,607,3641,1783,2883,1513,758,270,72,72,38,30,4,72,-,-,72,1,840,548,292,11849,5885,7993,4299,3856,1586,154,139,21,15,12,4748,2381,3393,1785,1355,596,3535,1755,2818,1476,717,279
"경상북도","국립",9,4,5,-,-,9,-,120,52,1645,546,1315,467,330,79,7,4,-,-,603,194,467,161,136,33,498,144,441,134,57,10,9,4,5,-,-,9,-,114,49,1610,538,1260,441,350,97,7,4,-,-,584,208,453,166,131,42,472,167,400,154,72,13,9,4,5,-,-,9,-,109,49,1569,536,1227,436,342,100,7,4,-,-,547,174,425,146,122,28,449,135,380,121,69,14,9,9,4,5,-,9,-,-,9,-,164,115,49,1607,584,1268,485,339,99,7,7,4,-,-,644,256,511,212,133,44,459,149,390,139,69,10,9,9,4,5,-,9,-,-,9,-,166,116,50,1682,624,1296,504,386,120,7,7,4,-,-,616,234,479,187,137,47,440,149,370,140,70,9,10,10,5,5,-,10,-,-,10,-,201,137,64,1907,729,1435,575,472,154,34,34,6,-,-,746,279,567,225,179,54,506,171,434,154,72,17
"경상북도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경상북도","사립",63,37,25,1,-,63,1,424,236,10364,5086,7077,3841,3287,1245,146,21,16,13,3898,1946,2753,1467,1145,479,3278,1645,2594,1417,684,228,60,35,24,1,-,60,1,413,231,10024,4983,6884,3738,3140,1245,138,24,21,16,3758,1958,2680,1453,1078,505,2992,1512,2385,1289,607,223,60,34,24,2,-,60,1,418,237,9943,5034,6733,3732,3210,1302,144,24,20,14,3831,1987,2657,1505,1174,482,3208,1585,2492,1354,716,231,62,62,33,25,4,62,-,-,62,1,659,422,237,10200,5133,6844,3793,3356,1340,139,121,19,18,13,3970,2024,2732,1501,1238,523,2886,1481,2248,1240,638,241,62,62,33,25,4,62,-,-,62,1,645,417,228,10313,5232,6816,3822,3497,1410,126,111,16,15,11,3965,2097,2702,1537,1263,560,3201,1634,2513,1373,688,261,62,62,33,25,4,62,-,-,62,1,639,411,228,9942,5156,6558,3724,3384,1432,120,105,15,15,12,4002,2102,2826,1560,1176,542,3029,1584,2384,1322,645,262
"경상남도","계",47,14,31,2,-,47,-,430,176,9522,4695,7960,4071,1562,624,409,76,42,22,3665,1857,2977,1571,688,286,2828,1327,2444,1160,384,167,47,14,31,2,-,47,-,422,184,8970,4608,7421,3933,1549,675,411,81,36,15,3219,1724,2532,1396,687,328,2871,1413,2503,1272,368,141,44,13,29,2,-,44,-,421,186,8473,4483,6909,3755,1564,728,134,41,20,10,3417,1774,2704,1449,713,325,3015,1512,2598,1345,417,167,45,45,13,29,3,45,-,-,45,-,638,441,197,8672,4488,7061,3752,1611,736,153,131,44,22,11,3587,1828,2858,1503,729,325,2600,1372,2224,1232,376,140,45,45,13,28,4,45,-,-,45,-,675,469,206,8666,4449,7063,3711,1603,738,147,133,46,14,9,3421,1738,2726,1416,695,322,2607,1383,2174,1194,433,189,51,51,16,31,4,51,-,-,51,-,692,470,222,9036,4683,7236,3867,1800,816,158,156,48,2,2,3657,1865,2889,1514,768,351,2862,1519,2402,1313,460,206
"경상남도","국립",23,5,16,2,-,23,-,312,130,6401,2912,5315,2525,1086,387,393,69,30,19,2352,1103,1898,937,454,166,1910,834,1649,727,261,107,23,5,16,2,-,23,-,303,135,5889,2772,4849,2385,1040,387,395,74,26,12,1953,943,1519,771,434,172,1910,859,1673,768,237,91,22,4,16,2,-,22,-,297,139,5332,2560,4362,2174,970,386,109,29,12,7,2077,974,1651,805,426,169,2038,971,1736,854,302,117,21,21,3,15,3,21,-,-,21,-,453,309,144,5506,2606,4507,2208,999,398,122,109,32,13,8,2241,1052,1791,873,450,179,1628,778,1382,701,246,77,21,21,3,14,4,21,-,-,21,-,493,335,158,5500,2578,4475,2165,1025,413,127,113,35,14,9,2109,972,1656,788,453,184,1654,782,1394,684,260,98,27,27,6,17,4,27,-,-,27,-,511,342,169,6161,2972,4875,2443,1286,529,142,140,37,2,2,2428,1158,1905,939,523,219,1914,954,1595,832,319,122
"경상남도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경상남도","사립",24,9,15,-,-,24,-,118,46,3121,1783,2645,1546,476,237,16,7,12,3,1313,754,1079,634,234,120,918,493,795,433,123,60,24,9,15,-,-,24,-,119,49,3081,1836,2572,1548,509,288,16,7,10,3,1266,781,1013,625,253,156,961,554,830,504,131,50,22,9,13,-,-,22,-,124,47,3141,1923,2547,1581,594,342,25,12,8,3,1340,800,1053,644,287,156,977,541,862,491,115,50,24,24,10,14,-,24,-,-,24,-,185,132,53,3166,1882,2554,1544,612,338,31,22,12,9,3,1346,776,1067,630,279,146,972,594,842,531,130,63,24,24,10,14,-,24,-,-,24,-,182,134,48,3166,1871,2588,1546,578,325,20,20,11,-,-,1312,766,1070,628,242,138,953,601,780,510,173,91,24,24,10,14,-,24,-,-,24,-,181,128,53,2875,1711,2361,1424,514,287,16,16,11,-,-,1229,707,984,575,245,132,948,565,807,481,141,84
"제주특별자치도","계",15,5,10,-,-,15,-,168,72,2793,1454,2281,1207,512,247,184,48,-,-,840,433,673,360,167,73,558,321,490,300,68,21,15,5,10,-,-,15,-,154,71,2561,1354,2062,1122,499,232,185,48,-,-,791,424,601,343,190,81,593,318,523,299,70,19,14,5,9,-,-,14,-,156,73,2499,1359,1968,1118,531,241,185,46,-,-,838,462,633,374,205,88,592,333,516,304,76,29,13,13,4,9,-,13,-,-,13,-,229,153,76,2451,1371,1940,1143,511,228,40,40,8,-,-,840,483,631,390,209,93,611,325,514,285,97,40,13,13,4,9,-,13,-,-,13,-,228,152,76,2388,1357,1894,1135,494,222,39,39,9,-,-,809,440,640,363,169,77,604,316,502,277,102,39,13,13,4,9,-,13,-,-,13,-,221,150,71,2354,1345,1852,1112,502,233,37,37,9,-,-,920,517,707,419,213,98,604,336,499,291,105,45
"제주특별자치도","국립",10,4,6,-,-,10,-,147,69,2523,1269,2025,1031,498,238,184,48,-,-,758,383,602,316,156,67,488,272,420,251,68,21,10,4,6,-,-,10,-,137,68,2330,1198,1848,975,482,223,185,48,-,-,731,384,546,304,185,80,522,270,452,251,70,19,10,4,6,-,-,10,-,139,70,2300,1227,1780,991,520,236,185,46,-,-,777,425,575,338,202,87,527,286,451,257,76,29,9,9,3,6,-,9,-,-,9,-,212,139,73,2282,1258,1780,1034,502,224,40,40,8,-,-,795,455,589,362,206,93,537,277,443,239,94,38,9,9,3,6,-,9,-,-,9,-,215,141,74,2210,1249,1720,1027,490,222,39,39,9,-,-,718,394,549,317,169,77,562,285,461,246,101,39,9,9,3,6,-,9,-,-,9,-,208,139,69,2161,1228,1661,995,500,233,37,37,9,-,-,829,469,616,371,213,98,558,307,453,262,105,45
"제주특별자치도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"제주특별자치도","사립",5,1,4,-,-,5,-,21,3,270,185,256,176,14,9,-,-,-,-,82,50,71,44,11,6,70,49,70,49,0,0,5,1,4,-,-,5,-,17,3,231,156,214,147,17,9,-,-,-,-,60,40,55,39,5,1,71,48,71,48,0,0,4,1,3,-,-,4,-,17,3,199,132,188,127,11,5,-,-,-,-,61,37,58,36,3,1,65,47,65,47,-,-,4,4,1,3,-,4,-,-,4,-,17,14,3,169,113,160,109,9,4,-,-,-,-,-,45,28,42,28,3,-,74,48,71,46,3,2,4,4,1,3,-,4,-,-,4,-,13,11,2,178,108,174,108,4,-,-,-,-,-,-,91,46,91,46,-,-,42,31,41,31,1,-,4,4,1,3,-,4,-,-,4,-,13,11,2,193,117,191,117,2,-,-,-,-,-,-,91,48,91,48,-,-,46,29,46,29,-,-
